Nazwa dewelopera,Forma prawna dewelopera,Numer KRS,Nr wpisu do CEIDG,NIP,Nr REGON,Nr telefonu,Adres poczty elektronicznej,Adres strony internetowej dewelopera,Województwo adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Powiat adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Gmina adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Miejscowość adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Ulica adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Nr nieruchomości adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Nr lokalu adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Kod pocztowy adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,"Województwo adresu lokalu, w którym prowadzona jest sprzedaż","Powiat adresu lokalu, w którym prowadzona jest sprzedaż","Gmina adresu lokalu, w którym prowadzona jest sprzedaż","Miejscowość adresu lokalu, w którym prowadzona jest sprzedaż","Ulica adresu lokalu, w którym prowadzona jest sprzedaż","Nr nieruchomości adresu lokalu, w którym prowadzona jest sprzedaż","Nr lokalu adresu lokalu, w którym prowadzona jest sprzedaż","Kod pocztowy adresu lokalu, w którym prowadzona jest sprzedaż","Dodatkowe lokalizacje, w których prowadzona jest sprzedaż",Sposób kontaktu nabywcy z deweloperem,Województwo lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Powiat lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Gmina lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Miejscowość lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Ulica lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Nr nieruchomości lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Kod pocztowy lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,"Rodzaj nieruchomości: lokal mieszkalny, dom jednorodzinny",Nr lokalu lub domu jednorodzinnego nadany przez dewelopera,Cena m 2 powierzchni użytkowej lokalu mieszkalnego / domu jednorodzinnego [zł],Cena lokalu mieszkalnego lub domu jednorodzinnego będących przedmiotem umowy stanowiąca iloczyn ceny m2 oraz powierzchni [zł],"Cena lokalu mieszkalnego lub domu jednorodzinnego uwzględniająca cenę lokalu stanowiącą iloczyn powierzchni oraz metrażu i innych składowych ceny, o których mowa w art. 19a ust. 1 pkt 1), 2) lub 3) [zł]",Rodzaj części nieruchomości będących przedmiotem umowy,Oznaczenie części nieruchomości nadane przez dewelopera,"Cena części nieruchomości, będących przedmiotem umowy [zł]","Rodzaj pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali","Oznaczenie pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali","Wyszczególnienie cen pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali [zł]",Wyszczególnienie praw niezbędnych do korzystania z lokalu mieszkalnego lub domu jednorodzinnego,Wartość praw niezbędnych do korzystania z lokalu mieszkalnego lub domu jednorodzinnego [zł],"Wyszczególnienie rodzajów innych świadczeń pieniężnych, które nabywca zobowiązany jest spełnić na rzecz dewelopera w wykonaniu umowy przenoszącej własność","Wartość innych świadczeń pieniężnych, które nabywca zobowiązany jest spełnić na rzecz dewelopera w wykonaniu umowy przenoszącej własność [zł]","Adres strony internetowej, pod którym dostępny jest prospekt informacyjny","Wyszczególnienie rodzajów części nieruchomości oraz pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali, które znajdują się w ofercie dewelopera i są wymagane do zakupu","Wyszczególnienie rodzajów części nieruchomości oraz pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali, które znajdują się w ofercie dewelopera i są opcjonalne do zakupu",Grupa lokali przynależnych,Data od której obowiązuje oferta,Data do której obowiązuje oferta,_hash
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),88,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,93231bca780a1577bb54dd5d47831e060cdd3df88c54584121c9c92e70f69996
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),116,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,b262648c6db2c317a535ba81edd6be42fadde95d3fb98abaf8318dd1daafbcc3
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),90,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,d93c6835e697842efc0acfab6ae84aef8e27e959563058fdba89efe5e611fc75
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),91,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,859e01539bd8931b304579232cd56798af3fa74111e104b4c43634d4a565cf53
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),92,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,7e521aa5772a4f2187e5b4d33ff30639bf217b045f876104437d5d74caf049a0
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),93,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,cbda16d01f7f745e81e16867169239ec41651ac17e62183a2f0e5fee215acf54
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),94,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,59015d0bdc0861a61880a67bf0039c21e05bb33899b2fcb28453b03337b66b48
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),95,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,5e24dd753561e142339ee7ae41ae64ab89979702956388f26187cf1ca40257d9
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),122,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,16edd0d7baaabe8c70f590de3456281d82284684908583a7e836dac490e0fa1c
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),96,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,aa83e3fda5e11a28893006e1464f57610e1d4be71d776bc07873d3f996e22313
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),97,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,d37f7a893f6498eae095301220f4eb1cc54c9d7ed7f2b48f1b3d6135e4d6e43e
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),124,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,f432f3e6c637746a7b7a11c3a7cd2340116949c8fdecc8744e0027faa6fc46c7
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),98,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,0dfb45e0d173f4e1feaef3d3e315317ba8d35344bfd4de5bf068f039dc7c99e7
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),99,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,7c705d3cddbc052bf05c913db8cdccd44c380325b7f1a39089300f9ac5eb6626
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),126,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,fe75379a4b6d18a83a308ba4d9906761adca6cd566ac132dbdc2d73201588719
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),100,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,b190d541ff551b10b4430062ed689944540906c2a2d33c0fcee8164be3e64e02
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),101,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,b70f48789a83e3af290da2426168e7fbc5b313cf0d5546e9f4c6bb967ddbdf01
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),128,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,82afa1f446e40fb72c976da8e9b7484b808bfeb67b64374d6504540c409f8ebf
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),102,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,3b89638f8cb9aa166b321a95c7d5f43b1dfd5f93cf5f9823fa0d4f1506a724ae
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),103,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,412c7dd11626e903e59af85c90310e7fbf653e67b381e214bac30d10cb48d661
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),130,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,1f694768711ded0df6c2dd5ac89bc94c8842ec867925d035c1c6713958566cb5
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),104,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,14ff5b782f55b3ffb1755046b303af7774c0a3436f89ae79c8cbefa4d1e84dc9
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),105,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,55ab2712c2244d009e6b4185b23d843b0feb7e4f601b30509586255ade08a903
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),132,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,5a3d0996cface9a3796818b9d06813b65c2362125ad0e92dff5c4dacedd3aea3
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),106,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,f7efc67ba30dc6a2d26184b8e40186adc9638ce8aabafd3881b0166a25f1ab17
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),134,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,719aaedcf51d6634ce41465a2ae8954de0dcf2240b4ef08aec662b5eb6d5c2a4
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),108,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,3ec37f90a4f952e33649e37ee414b0d4e66fd34bc11e843ad338e7d1a306f9e8
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),109,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,a874841980c06e0cd06a5fd16ee6be77e26e6f2b4870bd912bf01d11ed2cc1fc
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),136,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,7cd5d8ee9a3afab666d750c172f39e821794dcde45809f18bcac05619f22eaa2
GH Development 11 Sp. z o.o.,Spółka z ograniczoną odpowiedzialnością,957725,X,5272995442,521584897,"+48572634450, +48572836056",sprzedaz@aleken.pl,https://aleken.pl/,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,44,X,00-024,Mazowieckie,Warszawa,Warszawa,Warszawa,Al. Aleje Jerozolimskie,7,X,00-024,X,"Telefon, Email, Biuro sprzedaży, Strona www",Mazowieckie,Warszawa,Warszawa,Warszawa,ul. Indiry Gandhi,7,02-776,X,X,X,X,X,Miejsce parkingowe (wewnętrzne),110,45000,X,X,X,X,X,X,X,X,X,X,X,2025-09-08 00:00:00+02:00,2025-09-20 23:59:59+02:00,cd776b977938b24bb740928f523c12586c8702f2976a1641f4a9a9058c49919e
